id,owner,repo,number,title,user,user_id,state,created_at,closed_at,merged_at,is_closed,is_merged,time_to_close_hours,time_to_close_days,body_length,commits,changed_files,additions,deletions,code_churn,review_iterations,total_comments,reviewer_workload_hours,repo_url,html_url,dataset
3084575080,BubbaDiego,v0.7,1,Revert to larger hedge calculator template,,,closed,2025-05-22T21:20:18Z,2025-05-22T21:20:30Z,2025-05-22T21:20:30Z,True,True,0.0033333333333333,0.0001388888888888,186,1.0,1.0,337.0,253.0,590.0,0,0,,https://api.github.com/repos/BubbaDiego/v0.7,https://github.com/BubbaDiego/v0.7/pull/1,Agent
3084740139,zebreus,besserestrichliste,14,Add 404 loader test and revert lockfile,,,closed,2025-05-22T23:04:48Z,2025-05-22T23:06:34Z,2025-05-22T23:06:34Z,True,True,0.0294444444444444,0.0012268518518518,151,1.0,3.0,37.0,2.0,39.0,0,0,,https://api.github.com/repos/zebreus/besserestrichliste,https://github.com/zebreus/besserestrichliste/pull/14,Agent
3087716740,BJHorseman2,Real-F1-game,5,Revert latest merges and minor UI fix,,,closed,2025-05-23T23:30:03Z,2025-05-23T23:30:17Z,2025-05-23T23:30:17Z,True,True,0.0038888888888888,0.000162037037037,169,1.0,2.0,19.0,134.0,153.0,0,0,,https://api.github.com/repos/BJHorseman2/Real-F1-game,https://github.com/BJHorseman2/Real-F1-game/pull/5,Agent
3089014105,adamritter,pageql,225,Add load testing script and revert watchfiles tweak,,,closed,2025-05-25T03:41:19Z,2025-05-25T03:41:29Z,2025-05-25T03:41:29Z,True,True,0.0027777777777777,0.0001157407407407,178,1.0,2.0,62.0,1.0,63.0,0,0,,https://api.github.com/repos/adamritter/pageql,https://github.com/adamritter/pageql/pull/225,Agent
3089568581,MrLightspeed,MEVChargeHook,99,Fix fee settlement revert,,,closed,2025-05-25T20:57:00Z,2025-05-25T21:36:24Z,2025-05-25T21:36:24Z,True,True,0.656666666666666,0.0273611111111111,148,,,,,,0,0,,https://api.github.com/repos/MrLightspeed/MEVChargeHook,https://github.com/MrLightspeed/MEVChargeHook/pull/99,Agent
3089929281,jwtor7,AwesomeList-jr-edition,5,Revert list to original 100 sites,,,closed,2025-05-26T04:02:02Z,,,True,False,,,169,1.0,2.0,22.0,28.0,50.0,0,0,,https://api.github.com/repos/jwtor7/AwesomeList-jr-edition,https://github.com/jwtor7/AwesomeList-jr-edition/pull/5,Agent
3091464260,KristekQQ,rust,37,Revert to simple spinning triangle demo,,,closed,2025-05-26T14:55:59Z,,,True,False,,,400,1.0,2.0,39.0,124.0,163.0,0,0,,https://api.github.com/repos/KristekQQ/rust,https://github.com/KristekQQ/rust/pull/37,Agent
3092163572,doramusuko2383,otoron-app,61,Fix docs for DB revert,,,closed,2025-05-26T22:52:31Z,2025-05-26T22:52:41Z,2025-05-26T22:52:41Z,True,True,0.0027777777777777,0.0001157407407407,118,1.0,1.0,12.0,0.0,12.0,0,1,,https://api.github.com/repos/doramusuko2383/otoron-app,https://github.com/doramusuko2383/otoron-app/pull/61,Agent
3093520520,doramusuko2383,otoron-app,66,Revert DB code to earlier working version,,,open,2025-05-27T10:59:49Z,,,False,False,,,181,1.0,7.0,50.0,108.0,158.0,0,1,,https://api.github.com/repos/doramusuko2383/otoron-app,https://github.com/doramusuko2383/otoron-app/pull/66,Agent
3094537372,gptgroup001,1,4,Revert calculator to CLI,,,closed,2025-05-27T16:36:25Z,2025-05-27T16:36:35Z,2025-05-27T16:36:35Z,True,True,0.0027777777777777,0.0001157407407407,203,1.0,2.0,31.0,66.0,97.0,0,0,,https://api.github.com/repos/gptgroup001/1,https://github.com/gptgroup001/1/pull/4,Agent
3098706025,Suzacque,Codex,18,Revert merge commit 1b8e993,,,closed,2025-05-28T22:33:21Z,2025-05-28T22:33:30Z,2025-05-28T22:33:30Z,True,True,0.0025,0.0001041666666666,61,1.0,1.0,1.0,72.0,73.0,0,0,,https://api.github.com/repos/Suzacque/Codex,https://github.com/Suzacque/Codex/pull/18,Agent
3099584244,bardyaxy,olympia-toast-bardya,10,Revert to stable preâ€‘contact version,,,closed,2025-05-29T08:23:46Z,2025-05-29T08:23:58Z,2025-05-29T08:23:58Z,True,True,0.0033333333333333,0.0001388888888888,165,1.0,5.0,41.0,127.0,168.0,0,0,,https://api.github.com/repos/bardyaxy/olympia-toast-bardya,https://github.com/bardyaxy/olympia-toast-bardya/pull/10,Agent
3099962896,bastelix,calserver-docu,66,Revert to commit c5dac26,,,closed,2025-05-29T10:58:07Z,,,True,False,,,189,1.0,2.0,4.0,9.0,13.0,0,0,,https://api.github.com/repos/bastelix/calserver-docu,https://github.com/bastelix/calserver-docu/pull/66,Agent
3099982554,bastelix,calserver-docu,67,Revert deployments to pre-environment state,,,closed,2025-05-29T11:05:59Z,2025-05-29T11:06:18Z,2025-05-29T11:06:18Z,True,True,0.0052777777777777,0.0002199074074074,239,1.0,4.0,2.0,51.0,53.0,0,0,,https://api.github.com/repos/bastelix/calserver-docu,https://github.com/bastelix/calserver-docu/pull/67,Agent
3101246382,bardyaxy,olympia-toast-bardya,14,Fix broken layout by reverting style.css,,,closed,2025-05-29T19:10:53Z,2025-05-29T19:11:08Z,2025-05-29T19:11:08Z,True,True,0.0041666666666666,0.0001736111111111,93,1.0,1.0,986.0,245.0,1231.0,0,0,,https://api.github.com/repos/bardyaxy/olympia-toast-bardya,https://github.com/bardyaxy/olympia-toast-bardya/pull/14,Agent
3102177304,bardyaxy,olympia-toast-bardya,32,Revert site colors,,,closed,2025-05-30T06:02:12Z,2025-05-30T06:02:38Z,2025-05-30T06:02:38Z,True,True,0.0072222222222222,0.0003009259259259,91,1.0,1.0,4.0,4.0,8.0,0,0,,https://api.github.com/repos/bardyaxy/olympia-toast-bardya,https://github.com/bardyaxy/olympia-toast-bardya/pull/32,Agent
3102897430,stevencowell,desk-tidy,9,Revert index to generic template,,,closed,2025-05-30T11:00:44Z,2025-05-30T11:01:09Z,2025-05-30T11:01:09Z,True,True,0.0069444444444444,0.0002893518518518,141,,,,,,0,0,,https://api.github.com/repos/stevencowell/desk-tidy,https://github.com/stevencowell/desk-tidy/pull/9,Agent
3103882022,gevans3000,bitdashfirestudio,18,Revert signal architecture to avoid merge conflicts,,,closed,2025-05-30T18:00:52Z,,,True,False,,,214,1.0,24.0,7.0,561.0,568.0,0,0,,https://api.github.com/repos/gevans3000/bitdashfirestudio,https://github.com/gevans3000/bitdashfirestudio/pull/18,Agent
3104085609,bardyaxy,olympia-toast-bardya,52,Revert Sass build step,,,closed,2025-05-30T19:31:14Z,2025-05-30T19:31:28Z,2025-05-30T19:31:28Z,True,True,0.0038888888888888,0.000162037037037,211,1.0,9.0,120.0,129.0,249.0,0,1,,https://api.github.com/repos/bardyaxy/olympia-toast-bardya,https://github.com/bardyaxy/olympia-toast-bardya/pull/52,Agent
3104449567,ifis98,byteSenseMobile,40,Fix scanning flow by reverting device reconnect navigation,,,closed,2025-05-30T23:16:54Z,2025-05-30T23:17:12Z,2025-05-30T23:17:12Z,True,True,0.005,0.0002083333333333,217,,,,,,0,0,,https://api.github.com/repos/ifis98/byteSenseMobile,https://github.com/ifis98/byteSenseMobile/pull/40,Agent
3106556386,quothbonney,weilang,28,Revert problematic gradle changes,,,closed,2025-06-01T04:23:14Z,2025-06-01T04:23:49Z,2025-06-01T04:23:49Z,True,True,0.0097222222222222,0.0004050925925925,280,1.0,16.0,1325.0,2839.0,4164.0,0,0,,https://api.github.com/repos/quothbonney/weilang,https://github.com/quothbonney/weilang/pull/28,Agent
3106851446,stevencowell,desk-tidy,63,Revert update that added new quiz identifiers,,,closed,2025-06-01T08:18:02Z,2025-06-01T08:18:15Z,2025-06-01T08:18:15Z,True,True,0.0036111111111111,0.0001504629629629,191,,,,,,0,0,,https://api.github.com/repos/stevencowell/desk-tidy,https://github.com/stevencowell/desk-tidy/pull/63,Agent
3106882818,ConorKeville,Shakespeare,50,Revert line-search formatting,,,closed,2025-06-01T08:43:25Z,2025-06-01T08:43:34Z,2025-06-01T08:43:34Z,True,True,0.0025,0.0001041666666666,172,,,,,,0,0,,https://api.github.com/repos/ConorKeville/Shakespeare,https://github.com/ConorKeville/Shakespeare/pull/50,Agent
3107613053,Domali4ever,blitzd_0528,34,Revert repo to 2025-05-30 merge state,,,closed,2025-06-01T17:59:23Z,2025-06-01T18:00:55Z,2025-06-01T18:00:55Z,True,True,0.0255555555555555,0.0010648148148148,284,,,,,,0,0,,https://api.github.com/repos/Domali4ever/blitzd_0528,https://github.com/Domali4ever/blitzd_0528/pull/34,Agent
3107976130,microscaler,BRRTRouter,154,Add contribution docs and revert generated file edit,,,closed,2025-06-01T22:50:33Z,2025-06-01T23:12:32Z,2025-06-01T23:12:32Z,True,True,0.366388888888888,0.0152662037037037,407,6.0,4.0,58.0,11.0,69.0,0,0,,https://api.github.com/repos/microscaler/BRRTRouter,https://github.com/microscaler/BRRTRouter/pull/154,Agent
3107995810,wmonighe,bestballranks,54,Revert removal of fpPct percentile logic,,,closed,2025-06-01T23:09:36Z,2025-06-01T23:09:44Z,2025-06-01T23:09:44Z,True,True,0.0022222222222222,9.25925925925926e-05,185,1.0,2.0,22.0,7.0,29.0,0,0,,https://api.github.com/repos/wmonighe/bestballranks,https://github.com/wmonighe/bestballranks/pull/54,Agent
3108223040,DrJLabs,ice-t,20,Update auto revert workflow,,,closed,2025-06-02T01:36:29Z,2025-06-02T01:48:21Z,2025-06-02T01:48:21Z,True,True,0.197777777777777,0.0082407407407407,235,2.0,1.0,22.0,4.0,26.0,0,1,,https://api.github.com/repos/DrJLabs/ice-t,https://github.com/DrJLabs/ice-t/pull/20,Agent
3110372927,SherimaX,GUI,98,Revert to state of branch #95,,,closed,2025-06-02T14:11:26Z,2025-06-02T14:11:40Z,2025-06-02T14:11:40Z,True,True,0.0038888888888888,0.000162037037037,254,1.0,2.0,6.0,15.0,21.0,0,0,,https://api.github.com/repos/SherimaX/GUI,https://github.com/SherimaX/GUI/pull/98,Agent
3111645541,DrJLabs,ice-t,57,Introduce failing test then revert,,,closed,2025-06-02T21:10:29Z,2025-06-02T21:11:06Z,2025-06-02T21:11:06Z,True,True,0.0102777777777777,0.0004282407407407,272,1.0,1.0,0.0,1.0,1.0,0,0,,https://api.github.com/repos/DrJLabs/ice-t,https://github.com/DrJLabs/ice-t/pull/57,Agent
3112557220,sminerport,FollowEqualizer,9,Sync automation features after revert,,,closed,2025-06-03T06:12:08Z,2025-06-03T06:12:22Z,2025-06-03T06:12:22Z,True,True,0.0038888888888888,0.000162037037037,274,1.0,5.0,10.0,3.0,13.0,0,0,,https://api.github.com/repos/sminerport/FollowEqualizer,https://github.com/sminerport/FollowEqualizer/pull/9,Agent
3115270915,ForestCGuy,ForestCGuy,1,Fix README sublist and revert LinkedIn name,,,closed,2025-06-03T19:59:24Z,2025-06-03T20:00:36Z,2025-06-03T20:00:36Z,True,True,0.02,0.0008333333333333,347,1.0,1.0,4.0,4.0,8.0,0,0,,https://api.github.com/repos/ForestCGuy/ForestCGuy,https://github.com/ForestCGuy/ForestCGuy/pull/1,Agent
3115388083,Max-Burleigh,max-portfolio-v4,3,Revert html/body overflow to hidden,,,closed,2025-06-03T20:43:33Z,2025-06-03T20:43:43Z,2025-06-03T20:43:43Z,True,True,0.0027777777777777,0.0001157407407407,197,1.0,1.0,4.0,4.0,8.0,0,1,,https://api.github.com/repos/Max-Burleigh/max-portfolio-v4,https://github.com/Max-Burleigh/max-portfolio-v4/pull/3,Agent
3115415566,ConorKeville,Shakespeare,61,Fix blank reader by reverting line numbering code,,,closed,2025-06-03T20:55:14Z,2025-06-03T20:55:36Z,2025-06-03T20:55:36Z,True,True,0.0061111111111111,0.0002546296296296,218,,,,,,0,0,,https://api.github.com/repos/ConorKeville/Shakespeare,https://github.com/ConorKeville/Shakespeare/pull/61,Agent
3115427375,Kunal0110,EDA_Analysis,2,Revert erroneous merge to restore notebook,,,closed,2025-06-03T20:59:19Z,2025-06-03T20:59:52Z,2025-06-03T20:59:52Z,True,True,0.0091666666666666,0.0003819444444444,189,1.0,1.0,23882.0,1.0,23883.0,0,0,,https://api.github.com/repos/Kunal0110/EDA_Analysis,https://github.com/Kunal0110/EDA_Analysis/pull/2,Agent
3115430460,asmed0,regkoll,5,Revert latest commit but keep police plate data,,,closed,2025-06-03T21:00:35Z,2025-06-03T21:01:02Z,2025-06-03T21:01:02Z,True,True,0.0075,0.0003125,275,1.0,74.0,1055.0,17102.0,18157.0,0,1,,https://api.github.com/repos/asmed0/regkoll,https://github.com/asmed0/regkoll/pull/5,Agent
3115569204,bardyaxy,olympia-toast-bardya,83,Revert latest merge,,,closed,2025-06-03T22:09:14Z,2025-06-03T22:09:22Z,2025-06-03T22:09:22Z,True,True,0.0022222222222222,9.25925925925926e-05,164,1.0,4.0,26.0,82.0,108.0,0,1,,https://api.github.com/repos/bardyaxy/olympia-toast-bardya,https://github.com/bardyaxy/olympia-toast-bardya/pull/83,Agent
3115702664,marcusvvm,marcusvvm.github.io,5,Revert last PR changes,,,closed,2025-06-03T23:17:45Z,2025-06-03T23:17:53Z,2025-06-03T23:17:53Z,True,True,0.0022222222222222,9.25925925925926e-05,192,1.0,1.0,17.0,17.0,34.0,0,0,,https://api.github.com/repos/marcusvvm/marcusvvm.github.io,https://github.com/marcusvvm/marcusvvm.github.io/pull/5,Agent
3115826136,MycoSci,mycosci.github.io,41,Rollback to commit 3972820,,,closed,2025-06-04T00:26:17Z,2025-06-04T00:26:25Z,2025-06-04T00:26:25Z,True,True,0.0022222222222222,9.25925925925926e-05,311,1.0,2.0,695.0,83.0,778.0,0,0,,https://api.github.com/repos/MycoSci/mycosci.github.io,https://github.com/MycoSci/mycosci.github.io/pull/41,Agent
3115879458,ragusa,opensn,6,Revert pyapi index modifications,,,closed,2025-06-04T00:50:49Z,,,True,False,,,278,1.0,8.0,40.0,169.0,209.0,0,0,,https://api.github.com/repos/ragusa/opensn,https://github.com/ragusa/opensn/pull/6,Agent
3115965574,mahomus1,GIschedule,37,Revert repo to commit c6bbfaa,,,closed,2025-06-04T01:43:54Z,2025-06-04T01:44:04Z,2025-06-04T01:44:04Z,True,True,0.0027777777777777,0.0001157407407407,183,1.0,4.0,18.0,58.0,76.0,0,0,,https://api.github.com/repos/mahomus1/GIschedule,https://github.com/mahomus1/GIschedule/pull/37,Agent
3116026340,jzhuhe,Beaver,1,Remove video features and revert to audio-only,,,open,2025-06-04T02:11:24Z,,,False,False,,,357,1.0,10.0,220.0,713.0,933.0,0,0,,https://api.github.com/repos/jzhuhe/Beaver,https://github.com/jzhuhe/Beaver/pull/1,Agent
3116151207,apariciocch,apariciocchhell,7,Revert image addition,,,closed,2025-06-04T03:00:15Z,2025-06-04T03:00:28Z,2025-06-04T03:00:28Z,True,True,0.0036111111111111,0.0001504629629629,181,1.0,3.0,31.0,51.0,82.0,0,0,,https://api.github.com/repos/apariciocch/apariciocchhell,https://github.com/apariciocch/apariciocchhell/pull/7,Agent
3116530190,nragland37,star-wars-fansite,20,Revert PR #19 changes,,,closed,2025-06-04T05:51:05Z,2025-06-04T05:51:18Z,2025-06-04T05:51:18Z,True,True,0.0036111111111111,0.0001504629629629,182,1.0,13.0,91.0,117.0,208.0,0,0,,https://api.github.com/repos/nragland37/star-wars-fansite,https://github.com/nragland37/star-wars-fansite/pull/20,Agent
3116912486,s2005,win-cli-mcp-server,19,Revert formatting changes and keep new test,,,closed,2025-06-04T08:09:45Z,2025-06-04T08:11:12Z,2025-06-04T08:11:12Z,True,True,0.0241666666666666,0.0010069444444444,237,1.0,1.0,12.0,0.0,12.0,0,0,,https://api.github.com/repos/s2005/win-cli-mcp-server,https://github.com/s2005/win-cli-mcp-server/pull/19,Agent
3117360092,haroonrasheedjava,rafeeq,1,Fix stack argument in audio delay revert utility,,,closed,2025-06-04T10:41:30Z,2025-06-04T10:42:16Z,2025-06-04T10:42:16Z,True,True,0.0127777777777777,0.0005324074074074,259,1.0,1.0,1.0,1.0,2.0,0,1,,https://api.github.com/repos/haroonrasheedjava/rafeeq,https://github.com/haroonrasheedjava/rafeeq/pull/1,Agent
3118357202,ureshan2011,personal-website,5,Revert dark theme toggle,,,closed,2025-06-04T16:06:28Z,2025-06-04T16:07:44Z,2025-06-04T16:07:44Z,True,True,0.0211111111111111,0.0008796296296296,232,1.0,8.0,11.0,290.0,301.0,0,1,,https://api.github.com/repos/ureshan2011/personal-website,https://github.com/ureshan2011/personal-website/pull/5,Agent
3118372179,Juan-Zamora3,GeneradorConstanciasITSPP,4,Revert unwanted design and helper changes,,,closed,2025-06-04T16:11:57Z,2025-06-04T16:12:11Z,2025-06-04T16:12:11Z,True,True,0.0038888888888888,0.000162037037037,227,1.0,2.0,51.0,79.0,130.0,0,0,,https://api.github.com/repos/Juan-Zamora3/GeneradorConstanciasITSPP,https://github.com/Juan-Zamora3/GeneradorConstanciasITSPP/pull/4,Agent
3118458269,sjvangoor,Website,23,Revert last merge,,,closed,2025-06-04T16:46:11Z,2025-06-04T16:46:22Z,2025-06-04T16:46:22Z,True,True,0.0030555555555555,0.0001273148148148,187,1.0,13.0,140.0,320.0,460.0,0,0,,https://api.github.com/repos/sjvangoor/Website,https://github.com/sjvangoor/Website/pull/23,Agent
3118551164,S1C4R1O,POKEDEX,16,Revert to previous Pokedex page,,,closed,2025-06-04T17:23:31Z,2025-06-04T17:23:45Z,2025-06-04T17:23:45Z,True,True,0.0038888888888888,0.000162037037037,178,,,,,,0,0,,https://api.github.com/repos/S1C4R1O/POKEDEX,https://github.com/S1C4R1O/POKEDEX/pull/16,Agent
3118623922,rage-trees,yaap_device_oneplus_sm8350-common,8,Revert removal of aperture package,,,closed,2025-06-04T17:52:11Z,2025-06-04T17:52:22Z,2025-06-04T17:52:22Z,True,True,0.0030555555555555,0.0001273148148148,177,1.0,1.0,0.0,18.0,18.0,0,0,,https://api.github.com/repos/rage-trees/yaap_device_oneplus_sm8350-common,https://github.com/rage-trees/yaap_device_oneplus_sm8350-common/pull/8,Agent
3118716668,Yana023,profile,7,Revert MIT license note from README,,,closed,2025-06-04T18:26:20Z,2025-06-04T18:26:38Z,2025-06-04T18:26:38Z,True,True,0.005,0.0002083333333333,174,1.0,1.0,0.0,2.0,2.0,0,0,,https://api.github.com/repos/Yana023/profile,https://github.com/Yana023/profile/pull/7,Agent
3118777725,petersmittenaar,peterr,4,Fix typo and revert manual edit,,,closed,2025-06-04T18:48:38Z,2025-06-04T18:49:02Z,2025-06-04T18:49:02Z,True,True,0.0066666666666666,0.0002777777777777,335,1.0,1.0,1.0,1.0,2.0,0,0,,https://api.github.com/repos/petersmittenaar/peterr,https://github.com/petersmittenaar/peterr/pull/4,Agent
3118835464,jtbrown21,SERFF-Analytics,47,Revert parse_number function,,,closed,2025-06-04T19:07:24Z,2025-06-04T19:07:34Z,2025-06-04T19:07:34Z,True,True,0.0027777777777777,0.0001157407407407,291,1.0,2.0,2.0,17.0,19.0,0,0,,https://api.github.com/repos/jtbrown21/SERFF-Analytics,https://github.com/jtbrown21/SERFF-Analytics/pull/47,Agent
3119230483,edtireli,p-brain,36,Revert slice parallelism,,,closed,2025-06-04T21:54:48Z,2025-06-04T22:01:29Z,2025-06-04T22:01:29Z,True,True,0.111388888888888,0.0046412037037037,226,1.0,1.0,76.0,564.0,640.0,0,0,,https://api.github.com/repos/edtireli/p-brain,https://github.com/edtireli/p-brain/pull/36,Agent
3119245417,schlinkertc,humble-chuck,2,Fix notebook but revert module,,,closed,2025-06-04T22:03:21Z,,,True,False,,,211,16.0,27.0,173214.0,155914.0,329128.0,0,0,,https://api.github.com/repos/schlinkertc/humble-chuck,https://github.com/schlinkertc/humble-chuck/pull/2,Agent
3119507752,FreemiumFree,AF,14,Revert strategic insight editing,,,closed,2025-06-05T00:52:14Z,2025-06-05T00:52:23Z,2025-06-05T00:52:23Z,True,True,0.0025,0.0001041666666666,276,1.0,3.0,49.0,145.0,194.0,0,0,,https://api.github.com/repos/FreemiumFree/AF,https://github.com/FreemiumFree/AF/pull/14,Agent
3119657832,snackdriven,meh-trics,69,Revert sidebar navigation,,,closed,2025-06-05T02:39:48Z,2025-06-05T02:40:26Z,2025-06-05T02:40:26Z,True,True,0.0105555555555555,0.0004398148148148,183,,,,,,0,0,,https://api.github.com/repos/snackdriven/meh-trics,https://github.com/snackdriven/meh-trics/pull/69,Agent
3119689801,mateusoliveiradev1,Liiiraa-booster,168,Revert installer-license merge,,,closed,2025-06-05T03:06:02Z,2025-06-05T03:06:47Z,2025-06-05T03:06:47Z,True,True,0.0125,0.0005208333333333,177,1.0,2.0,2.0,2.0,4.0,0,0,,https://api.github.com/repos/mateusoliveiradev1/Liiiraa-booster,https://github.com/mateusoliveiradev1/Liiiraa-booster/pull/168,Agent
3119982527,alexbesp18,btc-loan-calculator,3,Revert password gating,,,closed,2025-06-05T06:11:57Z,2025-06-05T06:14:37Z,2025-06-05T06:14:37Z,True,True,0.0444444444444444,0.0018518518518518,258,,,,,,0,0,,https://api.github.com/repos/alexbesp18/btc-loan-calculator,https://github.com/alexbesp18/btc-loan-calculator/pull/3,Agent
3120063804,sjvangoor,Website,26,Revert to state before premium portfolio update,,,closed,2025-06-05T06:53:05Z,2025-06-05T06:53:22Z,2025-06-05T06:53:22Z,True,True,0.0047222222222222,0.0001967592592592,220,1.0,14.0,100.0,231.0,331.0,0,0,,https://api.github.com/repos/sjvangoor/Website,https://github.com/sjvangoor/Website/pull/26,Agent
3120332621,makimaki1006,shift-suite,173,Revert year-month cell parsing,,,open,2025-06-05T08:34:43Z,,,False,False,,,229,349.0,98.0,12331.0,1810.0,14141.0,2,2,0.0151388888888888,https://api.github.com/repos/makimaki1006/shift-suite,https://github.com/makimaki1006/shift-suite/pull/173,Agent
3120793669,EzraJannai,my-rental-bot,3,"Fix workflow name, revert schedule",,,open,2025-06-05T11:10:39Z,,,False,False,,,198,1.0,1.0,1.0,1.0,2.0,0,0,,https://api.github.com/repos/EzraJannai/my-rental-bot,https://github.com/EzraJannai/my-rental-bot/pull/3,Agent
3121636242,jakefitch,Agent,11,Revert timeout update,,,closed,2025-06-05T15:11:46Z,2025-06-05T15:11:54Z,2025-06-05T15:11:54Z,True,True,0.0022222222222222,9.25925925925926e-05,170,,,,,,0,0,,https://api.github.com/repos/jakefitch/Agent,https://github.com/jakefitch/Agent/pull/11,Agent
3121725322,glitch-bee,City_Hive,38,Revert to pre-Firebase modular state,,,closed,2025-06-05T15:42:43Z,2025-06-05T15:43:03Z,2025-06-05T15:43:03Z,True,True,0.0055555555555555,0.0002314814814814,240,1.0,12.0,275.0,228.0,503.0,0,0,,https://api.github.com/repos/glitch-bee/City_Hive,https://github.com/glitch-bee/City_Hive/pull/38,Agent
3121804450,FreemiumFree,AF,29,Revert strategic insights editability,,,closed,2025-06-05T16:11:53Z,2025-06-05T16:12:02Z,2025-06-05T16:12:02Z,True,True,0.0025,0.0001041666666666,199,1.0,3.0,49.0,192.0,241.0,0,0,,https://api.github.com/repos/FreemiumFree/AF,https://github.com/FreemiumFree/AF/pull/29,Agent
3122038195,adaptiveX-gh,hyper_restapi_test,152,Revert T-04 glass card demo,,,closed,2025-06-05T17:27:59Z,2025-06-05T17:28:10Z,2025-06-05T17:28:10Z,True,True,0.0030555555555555,0.0001273148148148,261,,,,,,0,0,,https://api.github.com/repos/adaptiveX-gh/hyper_restapi_test,https://github.com/adaptiveX-gh/hyper_restapi_test/pull/152,Agent
3122416501,nhchristianson,nhchristianson.github.io,3,Fix Ruby config and revert PDF changes,,,closed,2025-06-05T19:36:29Z,2025-06-05T19:36:51Z,2025-06-05T19:36:51Z,True,True,0.0061111111111111,0.0002546296296296,270,1.0,3.0,2.0,1.0,3.0,0,0,,https://api.github.com/repos/nhchristianson/nhchristianson.github.io,https://github.com/nhchristianson/nhchristianson.github.io/pull/3,Agent
3122451252,MihaiCristianCondrea,profile,11,Rollback to state before caching and lazy loading features,,,closed,2025-06-05T19:48:58Z,2025-06-05T19:49:33Z,2025-06-05T19:49:33Z,True,True,0.0097222222222222,0.0004050925925925,288,1.0,4.0,36.0,97.0,133.0,0,0,,https://api.github.com/repos/MihaiCristianCondrea/profile,https://github.com/MihaiCristianCondrea/profile/pull/11,Agent
3122453204,N3b3x,hf-as5047u-driver,5,Add documentation and revert driver edits,,,closed,2025-06-05T19:49:46Z,2025-06-05T19:50:30Z,2025-06-05T19:50:30Z,True,True,0.0122222222222222,0.0005092592592592,319,1.0,9.0,241.0,1.0,242.0,0,0,,https://api.github.com/repos/N3b3x/hf-as5047u-driver,https://github.com/N3b3x/hf-as5047u-driver/pull/5,Agent
3122765234,hoshizorista,yuno,17,Fix misaligned UI by reverting CSS rewrite,,,closed,2025-06-05T21:42:41Z,2025-06-05T21:42:55Z,2025-06-05T21:42:55Z,True,True,0.0038888888888888,0.000162037037037,224,,,,,,0,0,,https://api.github.com/repos/hoshizorista/yuno,https://github.com/hoshizorista/yuno/pull/17,Agent
3123132545,wmonighe,bestballranks,106,Revert Last Update timestamp,,,closed,2025-06-06T00:12:10Z,2025-06-06T00:12:23Z,2025-06-06T00:12:23Z,True,True,0.0036111111111111,0.0001504629629629,170,1.0,1.0,0.0,12.0,12.0,0,0,,https://api.github.com/repos/wmonighe/bestballranks,https://github.com/wmonighe/bestballranks/pull/106,Agent
3123516944,pebaum,pebaum.github.io,4,Revert changes made on June 5,,,closed,2025-06-06T03:33:14Z,2025-06-06T06:01:02Z,2025-06-06T06:01:02Z,True,True,2.46333333333333,0.102638888888888,157,1.0,1.0,49.0,31.0,80.0,0,0,,https://api.github.com/repos/pebaum/pebaum.github.io,https://github.com/pebaum/pebaum.github.io/pull/4,Agent
3123564992,polont-mwl,polont,7,Revert repository to a098209,,,closed,2025-06-06T04:10:08Z,2025-06-06T04:10:48Z,2025-06-06T04:10:48Z,True,True,0.0111111111111111,0.0004629629629629,167,1.0,2.0,149.0,150.0,299.0,0,0,,https://api.github.com/repos/polont-mwl/polont,https://github.com/polont-mwl/polont/pull/7,Agent
3124012411,AshishKalidas,GalacticTowersOfHanoi,1,Fix undo button to revert GameBoard state,,,open,2025-06-06T08:17:53Z,,,False,False,,,253,1.0,2.0,39.0,19.0,58.0,0,1,,https://api.github.com/repos/AshishKalidas/GalacticTowersOfHanoi,https://github.com/AshishKalidas/GalacticTowersOfHanoi/pull/1,Agent
3124548613,kkpsiren,senddottoken,15,Revert to manual balance fetching,,,closed,2025-06-06T11:49:41Z,2025-06-06T12:24:14Z,2025-06-06T12:24:14Z,True,True,0.575833333333333,0.0239930555555555,322,1.0,4.0,37.0,381.0,418.0,0,0,,https://api.github.com/repos/kkpsiren/senddottoken,https://github.com/kkpsiren/senddottoken/pull/15,Agent
3124611483,danilolaurindo,braziltrip,8,Revert latest commit,,,closed,2025-06-06T12:15:39Z,2025-06-06T12:34:05Z,2025-06-06T12:34:05Z,True,True,0.307222222222222,0.0128009259259259,186,1.0,2.0,532.0,50.0,582.0,0,0,,https://api.github.com/repos/danilolaurindo/braziltrip,https://github.com/danilolaurindo/braziltrip/pull/8,Agent
3125074160,newsonjacob,Hybrid_Navigation,73,Revert last merge,,,closed,2025-06-06T15:11:40Z,2025-06-06T15:11:55Z,2025-06-06T15:11:55Z,True,True,0.0041666666666666,0.0001736111111111,327,1.0,3.0,15.0,29.0,44.0,0,0,,https://api.github.com/repos/newsonjacob/Hybrid_Navigation,https://github.com/newsonjacob/Hybrid_Navigation/pull/73,Agent
